track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
43,edm,big room,0.569,0.924,7,-3.433,0,0.074,0.00698,0.000464,0.426,0.0455,127.906,169680
39,pop,indie poptimism,0.51,0.294,1,-8.24,0,0.0565,0.283,0.0,0.0825,0.396,121.442,159150
47,r&b,hip pop,0.329,0.796,2,-3.429,0,0.0538,0.13,0.0,0.156,0.381,143.988,196601
55,edm,electro house,0.808,0.94,10,-5.839,0,0.204,0.00159,0.6,0.0994,0.364,125.04,174735
25,r&b,neo soul,0.788,0.431,5,-8.097,0,0.0278,0.623,0.536,0.151,0.719,96.063,170710
49,pop,dance pop,0.65,0.878,9,-4.768,0,0.0451,0.148,0.0,0.0499,0.781,120.001,214773
37,rap,gangster rap,0.811,0.337,7,-11.11,0,0.0536,0.033,0.00804,0.135,0.157,118.027,158438
53,rap,trap,0.964,0.494,10,-9.0,1,0.258,0.454,0.0088,0.0792,0.509,120.006,154021
51,edm,pop edm,0.803,0.613,1,-9.568,1,0.191,0.0491,0.0,0.109,0.164,122.024,163356
1,r&b,new jack swing,0.758,0.79,7,-6.068,1,0.0488,0.0035,0.00363,0.0307,0.543,106.933,233667
33,rock,hard rock,0.647,0.872,9,-2.847,1,0.0273,0.000948,0.44,0.597,0.853,131.02,199973
35,rap,hip hop,0.754,0.721,10,-5.327,1,0.123,0.418,0.0,0.155,0.832,95.043,182562
44,rap,hip hop,0.619,0.799,3,-5.014,1,0.174,0.298,0.0,0.133,0.742,176.219,157859
51,edm,electro house,0.69,0.809,1,-3.21,1,0.216,0.00766,0.422,0.187,0.369,126.02,233483
80,edm,electro house,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
83,r&b,hip pop,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202
43,r&b,hip pop,0.658,0.746,6,-5.371,1,0.0652,0.272,0.0,0.131,0.567,95.903,187408
83,pop,indie poptimism,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202
39,edm,electro house,0.828,0.734,9,-5.537,1,0.0901,0.00341,0.884,0.069,0.515,124.975,162874
83,pop,electropop,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202
64,latin,latin hip hop,0.956,0.48,1,-7.474,1,0.269,0.135,0.0,0.104,0.849,126.935,181658
64,latin,latin pop,0.772,0.683,7,-2.867,0,0.107,0.0533,0.0,0.0936,0.773,168.04,199813
80,pop,dance pop,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
64,latin,latin hip hop,0.772,0.683,7,-2.867,0,0.107,0.0533,0.0,0.0936,0.773,168.04,199813
80,pop,post-teen pop,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
75,latin,reggaeton,0.832,0.59,8,-7.168,0,0.272,0.446,1.43e-06,0.123,0.596,146.939,152960
75,rap,trap,0.832,0.59,8,-7.168,0,0.272,0.446,1.43e-06,0.123,0.596,146.939,152960
42,pop,dance pop,0.737,0.793,7,-3.116,1,0.0369,0.385,2.05e-05,0.325,0.562,120.037,210018
49,rap,trap,0.877,0.452,1,-9.554,1,0.147,0.11,0.0,0.0849,0.423,120.069,184034
62,rap,hip hop,0.83,0.652,1,-5.628,1,0.0475,0.000987,0.0,0.137,0.336,100.005,190868
86,latin,latin pop,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,227234
51,rock,classic rock,0.418,0.571,3,-9.139,1,0.0367,0.0398,0.487,0.106,0.516,189.957,259113
90,r&b,hip pop,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853
51,rock,permanent wave,0.418,0.571,3,-9.139,1,0.0367,0.0398,0.487,0.106,0.516,189.957,259113
87,edm,pop edm,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560
52,edm,electro house,0.627,0.495,10,-11.236,0,0.127,0.4,3.48e-05,0.0714,0.305,120.088,212101
57,rock,hard rock,0.561,0.935,1,-3.807,1,0.0936,0.011,0.0,0.26,0.625,89.973,182680
87,pop,post-teen pop,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560
70,r&b,urban contemporary,0.761,0.442,0,-12.872,1,0.383,0.277,0.0,0.125,0.706,97.753,213680
47,rock,hard rock,0.527,0.973,3,-2.948,0,0.153,0.00121,0.0,0.335,0.663,144.046,172250
87,r&b,urban contemporary,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573
78,pop,dance pop,0.745,0.881,0,-2.587,1,0.0506,0.255,0.0,0.25,0.961,157.985,147493
46,latin,tropical,0.669,0.81,11,-4.793,1,0.0572,0.191,0.0,0.0951,0.689,102.904,200394
76,pop,indie poptimism,0.784,0.845,3,-2.793,1,0.0596,0.286,1.59e-05,0.074,0.888,105.981,194721
46,r&b,urban contemporary,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760
98,pop,post-teen pop,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
29,rock,classic rock,0.5,0.92,8,-4.198,1,0.0444,0.000264,0.0,0.383,0.651,139.987,216352
53,edm,pop edm,0.705,0.632,5,-3.561,1,0.0375,0.197,4.64e-06,0.158,0.502,99.957,167144
78,latin,latin pop,0.745,0.881,0,-2.587,1,0.0506,0.255,0.0,0.25,0.961,157.985,147493
32,edm,progressive electro house,0.651,0.941,2,-2.751,0,0.0434,0.00774,3.37e-05,0.154,0.154,127.949,133125
53,r&b,hip pop,0.641,0.431,7,-7.197,1,0.0964,0.503,0.0,0.08,0.45,74.832,203600
74,r&b,hip pop,0.668,0.534,1,-6.586,1,0.0677,0.164,0.0,0.1,0.711,145.816,136248
75,latin,tropical,0.0771,1.0,3,-16.54,0,0.0508,0.902,0.613,0.845,1e-05,171.623,170000
86,latin,latin hip hop,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600
22,rock,hard rock,0.37,0.898,5,-6.161,0,0.0458,4.67e-05,0.623,0.199,0.843,166.985,198853
33,rock,hard rock,0.512,0.987,8,-4.116,1,0.0861,0.00994,0.000161,0.125,0.367,141.046,234056
62,edm,electro house,0.6,0.873,10,-4.773,0,0.0795,0.0009,0.00102,0.156,0.295,122.045,146448
40,edm,electro house,0.716,0.906,0,-3.021,1,0.0301,0.00795,0.066,0.194,0.357,127.983,157500
73,r&b,urban contemporary,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,219933
37,rock,classic rock,0.621,0.68,2,-8.14,1,0.0313,0.0052,7.23e-06,0.177,0.967,146.99,222041
33,edm,electro house,0.511,0.568,9,-11.137,1,0.0416,0.779,0.78,0.125,0.0377,106.977,236000
52,pop,dance pop,0.661,0.758,7,-5.299,1,0.0864,0.0797,0.0,0.106,0.387,114.098,224061
63,rap,trap,0.81,0.833,1,-6.832,1,0.125,0.253,0.00576,0.216,0.907,138.955,123808
33,r&b,hip pop,0.697,0.721,1,-6.328,1,0.043,0.000981,0.0,0.0618,0.642,123.037,183185
59,rap,hip hop,0.894,0.545,4,-5.819,0,0.134,0.295,0.0,0.05,0.798,120.047,211227
98,latin,latin pop,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
20,latin,latin hip hop,0.826,0.781,1,-4.601,0,0.0546,0.0637,3.51e-06,0.0936,0.619,96.05,191409
82,latin,latin hip hop,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,204787
49,edm,pop edm,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
54,pop,electropop,0.652,0.81,4,-4.05,1,0.285,0.00689,0.0,0.106,0.541,76.026,173684
81,pop,post-teen pop,0.779,0.342,3,-6.316,0,0.0404,0.701,2.56e-06,0.132,0.482,104.993,175602
43,latin,tropical,0.689,0.637,7,-7.183,1,0.0411,0.153,0.898,0.0542,0.224,113.99,186618
62,pop,indie poptimism,0.726,0.657,10,-7.066,0,0.0327,0.00765,0.000248,0.0975,0.629,114.996,235707
90,latin,latin pop,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853
46,edm,electro house,0.705,0.493,10,-9.456,0,0.0632,0.0157,0.556,0.101,0.348,219.991,265121
20,r&b,urban contemporary,0.774,0.575,4,-10.132,1,0.415,0.0586,0.0,0.0858,0.525,129.995,213133
24,edm,pop edm,0.726,0.71,1,-6.144,0,0.362,0.629,1.16e-06,0.177,0.402,103.873,200909
66,edm,pop edm,0.58,0.83,7,-4.266,0,0.148,0.154,0.0,0.0449,0.734,135.936,170077
17,edm,electro house,0.813,0.709,11,-6.414,0,0.0884,0.00775,0.833,0.598,0.714,124.01,294194
36,latin,latin pop,0.697,0.661,7,-8.094,1,0.0386,0.355,0.0,0.0991,0.634,97.967,196358
32,edm,electro house,0.693,0.86,10,-3.526,1,0.0635,0.00353,0.0387,0.329,0.478,124.027,164516
19,rock,hard rock,0.567,0.925,2,-4.131,1,0.0446,0.000316,0.0235,0.186,0.457,120.057,172867
61,rap,hip hop,0.77,0.67,11,-10.602,0,0.0762,0.139,0.867,0.101,0.304,99.96,125400
78,latin,reggaeton,0.745,0.881,0,-2.587,1,0.0506,0.255,0.0,0.25,0.961,157.985,147493
23,pop,dance pop,0.661,0.758,7,-5.299,1,0.0864,0.0797,0.0,0.106,0.387,114.098,224061
52,pop,indie poptimism,0.702,0.658,1,-5.522,1,0.0262,0.00844,8.11e-06,0.232,0.773,103.025,183760
41,latin,tropical,0.641,0.635,8,-7.294,0,0.0334,0.196,0.0,0.398,0.608,100.016,191750
59,latin,tropical,0.664,0.849,11,-5.996,1,0.0416,0.015,0.0,0.0559,0.723,81.94,199996
50,edm,big room,0.52,0.948,5,-3.218,0,0.0484,0.000796,0.042,0.3,0.284,150.027,179636
39,rock,hard rock,0.628,0.797,7,-5.728,1,0.0265,0.127,1.43e-05,0.134,0.349,119.034,232220
46,rap,gangster rap,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760
41,rap,gangster rap,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547
98,r&b,hip pop,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
57,rap,hip hop,0.563,0.206,3,-18.479,0,0.121,0.753,0.822,0.0841,0.251,158.148,103291
24,r&b,hip pop,0.726,0.71,1,-6.144,0,0.362,0.629,1.16e-06,0.177,0.402,103.873,200909
48,rap,gangster rap,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867
87,r&b,hip pop,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560
43,latin,tropical,0.769,0.61,3,-6.959,1,0.0346,0.193,6.3e-06,0.0882,0.371,93.011,246032
43,rock,permanent wave,0.447,0.7,2,-5.739,1,0.137,0.271,0.0,0.0521,0.476,149.69,235099
1,rock,hard rock,0.681,0.767,8,-6.338,1,0.0403,0.115,0.0,0.155,0.602,162.084,148997
33,rock,hard rock,0.592,0.804,0,-6.295,0,0.0269,0.144,0.0,0.442,0.61,107.969,172774
59,rap,trap,0.769,0.867,0,-2.809,1,0.166,0.386,0.0,0.126,0.688,130.165,140212
28,edm,electro house,0.726,0.767,11,-4.367,0,0.0408,0.00049,0.589,0.313,0.344,124.007,348387
57,latin,latin hip hop,0.768,0.537,6,-6.485,1,0.145,0.598,0.0005,0.0748,0.77,91.15,195868
69,edm,big room,0.751,0.92,9,-5.618,0,0.0964,0.00504,0.00302,0.127,0.633,122.991,148189
90,latin,latin hip hop,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853
86,latin,latin pop,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600
98,latin,latin hip hop,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
54,r&b,urban contemporary,0.567,0.556,4,-8.179,0,0.245,0.399,0.0,0.211,0.484,109.922,193055
55,r&b,urban contemporary,0.677,0.691,10,-6.357,0,0.353,0.0756,0.0,0.693,0.35,99.933,200979
63,edm,electro house,0.781,0.855,8,-4.853,0,0.232,0.327,0.000248,0.247,0.311,118.112,192203
86,latin,reggaeton,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,227234
53,edm,electro house,0.639,0.591,7,-3.905,0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,225000
49,r&b,hip pop,0.541,0.59,1,-6.303,1,0.158,0.00325,0.0,0.0415,0.776,192.318,156604
29,pop,post-teen pop,0.652,0.544,0,-9.811,1,0.0558,0.0633,0.409,0.223,0.252,129.932,266400
52,latin,tropical,0.863,0.691,9,-6.456,1,0.114,0.0943,0.000986,0.394,0.791,119.993,166000
54,r&b,hip pop,0.689,0.681,11,-6.578,0,0.0289,0.265,0.0,0.272,0.615,104.064,210012
45,latin,tropical,0.705,0.653,10,-5.977,1,0.103,0.098,0.0,0.14,0.627,99.996,168019
51,rap,trap,0.739,0.354,1,-13.433,1,0.141,0.484,4.25e-05,0.118,0.576,98.958,213333
57,edm,electro house,0.615,0.95,0,-3.823,1,0.0393,0.00942,0.887,0.178,0.368,125.008,203520
36,pop,indie poptimism,0.651,0.694,2,-6.076,1,0.0358,0.00379,1.67e-06,0.182,0.565,104.979,198825
55,edm,electro house,0.57,0.898,6,-4.469,0,0.0498,0.00906,0.000131,0.2,0.176,125.983,173333
37,rap,trap,0.901,0.502,11,-9.093,1,0.182,0.177,0.0,0.0963,0.744,130.053,253846
63,r&b,hip pop,0.815,0.485,8,-5.188,1,0.0545,0.0326,0.0,0.156,0.381,98.076,159184
16,pop,post-teen pop,0.69,0.757,0,-5.16,0,0.244,0.533,0.0,0.202,0.581,124.273,197747
25,edm,pop edm,0.852,0.689,10,-4.819,1,0.0638,0.00981,0.124,0.0682,0.656,120.004,354000
55,latin,latin hip hop,0.542,0.64,1,-9.193,0,0.308,0.0219,0.0,0.333,0.549,180.242,150000
66,rap,hip hop,0.491,0.805,11,-3.226,0,0.299,0.0263,3.9e-05,0.109,0.382,174.63,214130
82,latin,reggaeton,0.781,0.866,5,-3.493,0,0.0867,0.216,0.0,0.101,0.864,95.993,165646
31,rock,hard rock,0.514,0.706,4,-7.8,0,0.0328,0.398,0.0496,0.117,0.225,83.964,238722
30,latin,latin pop,0.763,0.83,9,-4.496,0,0.0457,0.0685,0.00505,0.062,0.87,89.98,193166
63,latin,reggaeton,0.81,0.717,10,-3.92,0,0.132,0.0182,0.00155,0.105,0.687,95.077,151987
33,rock,classic rock,0.592,0.804,0,-6.295,0,0.0269,0.144,0.0,0.442,0.61,107.969,172774
43,rock,hard rock,0.447,0.7,2,-5.739,1,0.137,0.271,0.0,0.0521,0.476,149.69,235099
86,latin,reggaeton,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,258600
53,edm,electro house,0.705,0.632,5,-3.561,1,0.0375,0.197,4.64e-06,0.158,0.502,99.957,167144
43,rock,classic rock,0.447,0.7,2,-5.739,1,0.137,0.271,0.0,0.0521,0.476,149.69,235099
82,latin,reggaeton,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,204787
46,rap,hip hop,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760
44,rap,hip hop,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,218320
63,pop,dance pop,0.781,0.855,8,-4.853,0,0.232,0.327,0.000248,0.247,0.311,118.112,192203
49,r&b,urban contemporary,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
28,edm,pop edm,0.645,0.824,1,-5.613,1,0.112,0.116,0.0,0.126,0.284,165.0,157462
87,pop,post-teen pop,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573
98,edm,pop edm,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
48,rap,hip hop,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867
42,rock,hard rock,0.582,0.7,6,-7.654,0,0.0337,0.000519,2.06e-06,0.0865,0.415,119.974,214007
43,latin,latin pop,0.721,0.766,9,-6.767,0,0.0408,0.00165,0.0291,0.0994,0.658,104.016,249231
45,pop,dance pop,0.705,0.653,10,-5.977,1,0.103,0.098,0.0,0.14,0.627,99.996,168019
34,pop,post-teen pop,0.545,0.743,8,-7.878,0,0.057,0.00626,0.000433,0.137,0.312,118.03,241839
1,rock,classic rock,0.681,0.767,8,-6.338,1,0.0403,0.115,0.0,0.155,0.602,162.084,148997
31,rock,classic rock,0.514,0.706,4,-7.8,0,0.0328,0.398,0.0496,0.117,0.225,83.964,238722
56,pop,indie poptimism,0.746,0.56,9,-4.898,1,0.0354,0.00656,0.000717,0.361,0.511,124.013,205880
24,pop,post-teen pop,0.561,0.631,11,-8.898,0,0.0713,0.145,0.000666,0.117,0.223,195.952,193469
33,latin,tropical,0.716,0.557,1,-6.827,1,0.129,0.308,2.36e-06,0.156,0.435,97.529,208945
82,rap,trap,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,204787
62,latin,tropical,0.732,0.555,5,-7.973,1,0.0326,0.625,0.0,0.112,0.729,114.981,206612
22,edm,big room,0.628,0.986,11,-1.642,1,0.189,0.00105,0.477,0.321,0.212,150.123,129946
38,edm,big room,0.761,0.681,2,-6.467,1,0.49,0.075,7.97e-06,0.622,0.209,127.993,143564
23,edm,big room,0.568,0.93,11,-5.651,1,0.0543,0.00122,0.786,0.234,0.218,150.032,187225
61,rap,trap,0.632,0.696,5,-4.77,0,0.0557,0.36,1.75e-05,0.338,0.666,155.941,186923
56,rap,hip hop,0.693,0.498,0,-8.39,0,0.124,0.881,0.89,0.229,0.748,80.021,111778
54,rap,hip hop,0.62,0.658,5,-5.433,0,0.0408,0.126,0.0,0.162,0.56,172.035,205708
57,rap,hip hop,0.688,0.304,1,-21.341,0,0.318,0.282,0.807,0.0733,0.452,82.957,121446
39,edm,progressive electro house,0.699,0.797,1,-7.567,1,0.0403,0.000633,0.821,0.0891,0.251,122.003,499647
57,edm,electro house,0.506,0.923,9,-2.371,0,0.0429,0.0568,0.0159,0.0549,0.335,127.681,202292
62,rap,hip hop,0.839,0.699,7,-6.532,0,0.439,0.458,1.02e-05,0.0789,0.669,130.015,173879
76,r&b,urban contemporary,0.784,0.845,3,-2.793,1,0.0596,0.286,1.59e-05,0.074,0.888,105.981,194721
59,latin,latin pop,0.664,0.849,11,-5.996,1,0.0416,0.015,0.0,0.0559,0.723,81.94,199996
44,edm,big room,0.636,0.741,8,-4.857,0,0.146,0.116,0.744,0.707,0.376,128.324,142559
21,rap,gangster rap,0.401,0.389,2,-13.995,0,0.169,0.233,0.0,0.115,0.139,178.217,177484
52,rap,hip hop,0.597,0.681,2,-10.175,1,0.323,0.0598,0.00108,0.389,0.564,97.044,155939
54,rap,hip hop,0.565,0.673,11,-6.503,1,0.0377,0.481,0.415,0.103,0.0461,89.005,148000
76,latin,latin pop,0.576,0.524,6,-5.428,1,0.24,0.89,0.0,0.108,0.715,99.387,212433
44,rock,hard rock,0.48,0.954,8,-4.003,1,0.102,0.00395,0.0,0.0688,0.184,85.002,273464
73,rock,hard rock,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44e-05,0.165,0.381,197.964,280152
57,edm,pop edm,0.84,0.83,11,-5.217,0,0.148,0.0313,0.0551,0.073,0.695,124.988,207845
38,edm,electro house,0.595,0.502,10,-13.756,1,0.131,0.347,0.0,0.121,0.288,154.926,191000
70,pop,indie poptimism,0.653,0.565,1,-6.636,1,0.0354,0.00561,3.02e-05,0.145,0.165,124.987,222253
63,rap,hip hop,0.829,0.826,6,-7.952,1,0.161,0.3,2.94e-05,0.0825,0.925,152.045,219320
25,edm,pop edm,0.639,0.757,6,-6.202,1,0.0371,0.000206,0.56,0.2,0.213,128.01,199385
74,rap,hip hop,0.933,0.524,11,-6.418,0,0.293,0.0856,0.0,0.0581,0.296,102.014,134799
41,pop,dance pop,0.742,0.719,4,-6.341,0,0.0387,0.0867,0.0,0.126,0.318,125.007,217000
42,edm,electro house,0.75,0.918,0,-2.993,1,0.119,0.000714,0.00609,0.303,0.394,126.015,149524
44,edm,electro house,0.678,0.874,1,-4.775,1,0.0667,0.001,0.222,0.339,0.354,125.021,145884
78,latin,reggaeton,0.748,0.808,9,-5.943,0,0.0619,0.0366,3.66e-05,0.11,0.553,99.997,179775
37,edm,big room,0.794,0.652,7,-4.869,1,0.248,0.00265,0.0,0.0865,0.734,97.031,171772
47,edm,progressive electro house,0.66,0.786,9,-7.999,0,0.0375,0.00464,0.0475,0.315,0.288,122.997,196098
43,r&b,hip pop,0.637,0.591,10,-9.134,0,0.206,0.0444,0.0,0.126,0.773,83.0,161928
44,latin,latin hip hop,0.816,0.541,6,-9.028,1,0.144,0.0886,0.00467,0.147,0.657,100.004,213600
78,latin,latin pop,0.748,0.808,9,-5.943,0,0.0619,0.0366,3.66e-05,0.11,0.553,99.997,179775
44,edm,electro house,0.518,0.746,4,-4.831,1,0.0436,0.0226,3.56e-06,0.633,0.255,128.075,233906
61,rap,hip hop,0.665,0.581,0,-6.557,1,0.074,0.0445,0.0,0.262,0.314,176.057,227762
44,pop,dance pop,0.638,0.735,8,-4.635,1,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387
44,edm,progressive electro house,0.518,0.746,4,-4.831,1,0.0436,0.0226,3.56e-06,0.633,0.255,128.075,233906
38,pop,dance pop,0.595,0.502,10,-13.756,1,0.131,0.347,0.0,0.121,0.288,154.926,191000
22,edm,progressive electro house,0.587,0.987,1,-3.626,1,0.174,0.00479,0.0095,0.315,0.19,127.992,153809
42,edm,pop edm,0.644,0.89,1,-3.244,0,0.0295,0.0712,0.00159,0.162,0.448,125.011,192000
52,rap,hip hop,0.716,0.236,11,-10.73,0,0.0579,0.741,0.923,0.145,0.541,79.983,132000
53,edm,electro house,0.34,0.775,11,-4.832,0,0.0551,0.00547,0.000269,0.27,0.226,75.199,225877
44,edm,progressive electro house,0.779,0.924,11,-5.338,1,0.237,0.0169,0.116,0.571,0.776,150.0,192800
61,rap,hip hop,0.613,0.48,9,-10.079,1,0.186,0.563,0.0,0.104,0.212,184.006,215217
27,edm,electro house,0.63,0.886,5,-7.573,0,0.0281,0.202,2.49e-05,0.0708,0.877,123.974,166457
52,rap,hip hop,0.602,0.437,1,-10.426,1,0.0281,2.22e-06,0.804,0.351,0.298,90.039,144250
16,latin,tropical,0.691,0.776,5,-6.002,0,0.0569,0.0599,0.0,0.249,0.71,95.007,162911
49,rap,gangster rap,0.674,0.862,1,-4.858,1,0.0865,0.0162,0.0,0.38,0.244,142.091,295220
54,latin,reggaeton,0.529,0.667,5,-7.282,1,0.174,0.162,0.0,0.0791,0.559,94.825,163500
60,latin,reggaeton,0.797,0.687,10,-6.037,0,0.188,0.344,0.0,0.14,0.59,91.975,338051
41,edm,pop edm,0.469,0.874,0,-3.404,0,0.0433,0.0268,0.23,0.114,0.297,127.862,177559
32,rap,trap,0.904,0.56,8,-6.808,0,0.0746,0.158,0.0072,0.106,0.266,133.026,205019
32,pop,indie poptimism,0.869,0.706,9,-6.795,0,0.0903,0.135,2.12e-05,0.0534,0.564,116.032,182825
46,latin,reggaeton,0.859,0.833,7,-4.156,1,0.0611,0.0164,0.000221,0.236,0.754,95.036,209933
85,edm,big room,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,194827
47,rap,hip hop,0.873,0.739,1,-6.954,1,0.232,0.0998,0.0,0.064,0.927,100.098,96000
39,pop,indie poptimism,0.791,0.554,2,-9.998,0,0.0399,0.322,1.5e-05,0.0784,0.649,113.98,198947
80,r&b,hip pop,0.584,0.465,10,-4.88,1,0.0262,0.678,0.0,0.106,0.299,95.969,224586
58,rap,hip hop,0.749,0.764,6,-6.988,1,0.276,0.157,0.0,0.166,0.701,97.936,222600
72,pop,dance pop,0.712,0.664,11,-8.026,1,0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514
85,edm,pop edm,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,194827
59,latin,latin pop,0.735,0.761,10,-4.219,0,0.0497,0.0548,1.78e-06,0.0482,0.79,94.031,198679
98,rap,trap,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653
53,edm,progressive electro house,0.63,0.833,5,-5.228,0,0.0657,0.0513,0.0,0.324,0.528,126.145,157619
31,edm,electro house,0.757,0.994,1,-3.638,1,0.191,0.0123,0.873,0.52,0.137,123.934,163548
50,latin,latin pop,0.757,0.781,3,-5.23,0,0.127,0.0355,0.0,0.0555,0.69,99.929,194550
40,r&b,hip pop,0.579,0.848,5,-3.838,0,0.0609,0.0717,2.78e-05,0.302,0.489,155.971,139373
59,edm,electro house,0.608,0.918,0,-1.137,0,0.0684,0.199,0.0,0.309,0.422,126.022,182000
49,edm,electro house,0.715,0.968,11,-2.06,0,0.339,0.0221,0.0258,0.59,0.484,127.931,235430
41,edm,electro house,0.604,0.88,1,-4.059,1,0.0967,0.0135,0.467,0.0706,0.242,124.665,161932
37,edm,electro house,0.746,0.974,8,-2.416,0,0.149,0.00534,0.00592,0.309,0.402,125.032,201577
43,edm,electro house,0.498,0.916,6,-3.97,1,0.088,0.0054,8.07e-05,0.111,0.302,127.786,161953
64,latin,reggaeton,0.765,0.721,0,-5.166,1,0.0917,0.0278,0.0,0.12,0.691,105.992,159248
31,edm,big room,0.95,0.838,11,-4.246,0,0.18,0.0203,0.00076,0.273,0.781,127.98,231787
34,edm,big room,0.763,0.932,5,-2.685,0,0.292,0.0989,0.0576,0.0936,0.477,140.028,190043
44,edm,big room,0.509,0.966,6,-5.156,0,0.0389,0.00268,0.154,0.0939,0.176,126.017,179048
44,edm,big room,0.532,0.885,10,-7.869,1,0.04,0.0069,0.0404,0.384,0.216,150.009,168471
24,edm,big room,0.889,0.912,0,-5.321,1,0.0566,0.0018,0.75,0.0664,0.0583,128.005,240000
69,pop,dance pop,0.737,0.764,0,-5.511,1,0.0947,0.111,0.0,0.0423,0.924,92.044,166213
23,r&b,neo soul,0.561,0.228,10,-15.124,0,0.0753,0.537,0.799,0.556,0.149,80.02,126000
58,edm,big room,0.642,0.822,9,-5.191,0,0.0451,0.00394,0.118,0.365,0.216,122.03,196519
47,pop,electropop,0.715,0.46,6,-10.276,1,0.132,0.363,3.81e-05,0.258,0.554,134.006,206375
23,edm,pop edm,0.757,0.799,1,-7.854,0,0.0724,0.0184,0.0534,0.209,0.0926,119.002,449044
68,latin,latin hip hop,0.792,0.782,9,-5.201,1,0.0538,0.0961,0.0,0.142,0.628,92.995,296227
23,edm,big room,0.791,0.834,6,-7.113,0,0.0608,0.00965,0.475,0.0799,0.327,127.998,153760
21,pop,dance pop,0.649,0.831,5,-6.556,0,0.0702,0.0443,0.383,0.0712,0.363,126.982,287581
30,edm,big room,0.735,0.707,8,-6.579,0,0.139,0.0948,7.26e-06,0.0694,0.68,126.049,259048
32,edm,electro house,0.808,0.503,11,-9.821,0,0.0712,0.0173,0.919,0.0595,0.165,124.0,411595
18,edm,big room,0.71,0.904,5,-5.337,0,0.0434,0.0946,0.754,0.426,0.457,120.011,198077
